Order_ID,Customer_ID,Order_Date,Product_ID,Quantity,Discount,Shipping_Cost,Sales_Channel,Payment_Method,Order_Status,Region
ORD003348,CUST00532,2025-12-15,PROD0081,5,0.3,20.05,Online,UPI,Delivered,West
ORD003349,CUST01197,2026-06-06,PROD0058,3,0.2,11.66,Mobile App,Wallet,Delivered,North
ORD003350,CUST01790,2025-10-07,PROD0073,5,0.0,9.04,In-Store,Credit Card,Returned,West
ORD003351,CUST00677,2026-02-10,PROD0088,3,0.0,2.71,Mobile App,Credit Card,Delivered,East
ORD003352,CUST00830,2026-02-26,PROD0027,3,0.0,21.9,In-Store,COD,Delivered,West
ORD003353,CUST01828,2025-12-10,PROD0010,3,0.0,19.58,Mobile App,Debit Card,Delivered,South
ORD003354,CUST01702,2026-05-18,PROD0094,6,0.0,4.2,In-Store,Wallet,Delivered,East
ORD003355,CUST01605,2025-08-25,PROD0101,3,0.2,12.81,Online,COD,Delivered,East
ORD003356,CUST01669,2026-04-17,PROD0089,4,0.0,12.18,In-Store,UPI,Delivered,South
ORD003357,CUST01960,2025-10-03,PROD0116,1,0.1,15.63,In-Store,UPI,Delivered,East
ORD003358,CUST00235,2026-07-03,PROD0049,4,0.05,23.65,Mobile App,Debit Card,Delivered,South
ORD003359,CUST00166,2025-09-20,PROD0065,4,0.0,14.49,Online,Credit Card,Delivered,East
ORD003360,CUST01995,2026-05-04,PROD0088,1,0.3,13.51,In-Store,UPI,Delivered,West
ORD003361,CUST01810,2025-11-04,PROD0078,6,0.3,1.26,Online,Debit Card,Delivered,North
ORD003362,CUST01488,2026-04-08,PROD0034,6,0.2,1.57,Mobile App,Net Banking,Delivered,North
ORD003363,CUST01183,2026-03-26,PROD0101,5,0.25,4.68,In-Store,UPI,Delivered,East
ORD003364,CUST01281,2026-02-04,PROD0019,1,0.05,0.81,In-Store,UPI,Delivered,East
ORD003365,CUST01905,2025-12-26,PROD0105,5,0.0,18.58,Online,Net Banking,Delivered,South
ORD003366,CUST01476,2025-07-28,PROD0043,2,0.2,18.08,Mobile App,Net Banking,Returned,West
ORD003367,CUST01987,2025-09-29,PROD0032,3,0.2,3.4,Online,Debit Card,Delivered,East
ORD003368,CUST01200,2025-09-10,PROD0032,1,0.0,20.9,Mobile App,Net Banking,Cancelled,North
ORD003369,CUST00198,2026-06-16,PROD0018,2,0.0,3.87,Mobile App,Wallet,Delivered,North
ORD003370,CUST01465,2025-10-16,PROD0050,3,0.1,7.53,Mobile App,UPI,Delivered,South
ORD003371,CUST00762,03-08-2026,PROD0010,5,0.25,6.22,Mobile App,Credit Card,Delivered,South
ORD003372,CUST01557,2025-09-29,PROD0112,6,0.25,9.31,In-Store,Net Banking,Delivered,South
ORD003373,CUST01303,2025-09-21,PROD0029,3,0.1,6.37,Online,Credit Card,Cancelled,South
ORD003374,CUST00498,2025-09-10,PROD0058,2,0.15,12.22,Mobile App,COD,Pending,West
ORD003375,CUST01272,2025-10-29,PROD0055,3,0.3,10.19,Mobile App,UPI,Delivered,West
ORD003376,CUST01801,2026-04-06,PROD0011,3,0.0,24.66,Online,UPI,Pending,East
ORD003377,CUST00043,2026-03-14,PROD0062,5,0.0,1.4,Mobile App,Credit Card,Delivered,South
ORD003378,CUST00937,2026-07-29,PROD0064,1,0.25,3.55,Mobile App,Wallet,Delivered,South
ORD003379,CUST01945,2025-12-01,PROD0061,6,0.1,1.32,In-Store,Wallet,Delivered,West
ORD003380,CUST01708,2025-08-05,PROD0063,1,0.2,15.65,Online,Credit Card,Delivered,South
ORD003381,CUST01172,2025-11-30,PROD0122,3,0.2,1.36,In-Store,COD,Delivered,East
ORD003382,CUST00710,2026-03-20,PROD0072,1,0.0,20.91,Mobile App,UPI,Delivered,West
ORD003383,CUST01718,2025-09-08,PROD0024,6,0.25,12.8,In-Store,Wallet,Delivered,South
ORD003384,CUST01600,2026-01-16,PROD0057,1,0.0,13.18,Online,Net Banking,Pending,North
ORD003385,CUST01011,2026-03-08,PROD0006,4,0.1,14.04,In-Store,Wallet,Delivered,East
ORD003386,CUST00829,2026-04-23,PROD0085,1,0.0,4.27,Mobile App,UPI,Delivered,South
ORD003387,CUST01823,2025-12-24,PROD0010,2,0.0,4.94,Online,Net Banking,Delivered,North
ORD003388,CUST00269,2025-07-03,PROD0096,2,0.0,7.97,Online,Credit Card,Delivered,South
ORD003389,CUST01083,2026-04-21,PROD0004,4,0.0,14.84,In-Store,COD,Delivered,West
ORD003390,CUST01099,2025-08-29,PROD0024,1,0.1,5.25,In-Store,COD,Cancelled,North
ORD003391,CUST00858,2026-07-29,PROD0042,4,0.0,2.91,Online,Wallet,Delivered,East
ORD003392,CUST00041,2026-02-22,PROD0031,1,0.05,24.25,In-Store,Credit Card,Delivered,East
ORD003393,CUST01949,12-22-2025,PROD0008,2,0.25,0.55,Mobile App,Wallet,Delivered,South
ORD003394,CUST00527,2025-11-18,PROD0100,6,0.2,20.07,Mobile App,Wallet,Delivered,East
ORD003395,CUST01755,2026-01-12,PROD0121,4,0.1,19.7,Online,UPI,Delivered,East
ORD003396,CUST01927,07-05-2025,PROD0057,1,0.0,7.43,In-Store,Debit Card,Delivered,East
ORD003397,CUST00366,2026-03-08,PROD0025,1,0.05,3.39,Online,Debit Card,Delivered,South
ORD003398,CUST00429,2025-10-23,PROD0093,2,0.0,3.64,Online,UPI,Delivered,North
ORD003399,CUST00864,2025-12-23,PROD0105,4,0.15,17.44,In-Store,Credit Card,Delivered,North
ORD003400,CUST00781,07-19-2025,PROD0021,3,0.0,16.07,Mobile App,Wallet,Delivered,South
ORD003401,CUST00175,2026-05-16,PROD0037,2,0.3,19.57,Online,Debit Card,Delivered,West
ORD003402,CUST01385,2025-10-24,PROD0068,3,0.15,23.44,Online,Wallet,Delivered,West
ORD003403,CUST00435,2026-01-06,PROD0015,3,0.0,17.3,Mobile App,Debit Card,Delivered,South
ORD003404,CUST00795,2025-10-07,PROD0069,6,0.1,3.9,Mobile App,UPI,Delivered,South
ORD003405,CUST01125,2026-05-20,PROD0121,2,0.1,6.09,In-Store,Debit Card,Delivered,South
ORD003406,CUST01659,2026-01-23,PROD0058,3,0.0,21.05,Online,Debit Card,Cancelled,West
ORD003407,CUST00709,2026-06-04,PROD0038,1,0.05,5.23,Mobile App,Net Banking,Delivered,South
ORD003408,CUST00795,2026-02-28,PROD0022,1,0.3,1.81,Mobile App,Wallet,Delivered,East
ORD003409,CUST00046,2026-01-31,PROD0039,6,0.0,17.58,Online,Net Banking,Delivered,West
ORD003410,CUST01510,2025-07-06,PROD0111,3,0.0,10.06,Mobile App,Debit Card,Delivered,South
ORD003411,CUST00740,2025-08-14,PROD0072,4,0.2,23.0,Online,Credit Card,Delivered,East
ORD003412,CUST01185,2025-10-23,PROD0111,6,0.0,16.26,Online,Net Banking,Delivered,West
ORD003413,CUST00809,2026-04-23,PROD0070,6,0.25,2.26,In-Store,Debit Card,Delivered,East
ORD003414,CUST00348,2026-06-03,PROD0023,5,0.1,23.7,Online,COD,Cancelled,South
ORD003415,CUST01638,2025-12-21,PROD0107,5,0.0,,In-Store,Net Banking,Delivered,West
ORD003416,CUST01473,2026-01-05,PROD0110,2,0.1,8.43,Online,Net Banking,Delivered,South
ORD003417,CUST01708,2025-11-26,PROD0097,5,0.0,10.06,Online,COD,Delivered,South
ORD003418,CUST01018,2026-02-17,PROD0075,4,0.05,1.28,Mobile App,Wallet,Cancelled,South
ORD003419,CUST01996,2026-03-14,PROD0063,5,0.25,12.41,In-Store,Wallet,Delivered,North
ORD003420,CUST00895,2025-10-24,PROD0009,2,0.25,3.08,In-Store,UPI,Delivered,East
ORD003421,CUST00012,2025-08-24,PROD0003,5,0.1,10.02,Online,Credit Card,Delivered,North
ORD003422,CUST01122,2025-10-25,PROD0076,6,0.0,8.77,Online,UPI,Returned,North
ORD003423,CUST01353,2025-08-17,PROD0082,2,0.0,19.32,Mobile App,Wallet,Returned,South
ORD003424,CUST01456,2026-02-24,PROD0054,2,0.05,20.08,In-Store,UPI,Delivered,East
ORD003425,CUST00402,2026-02-04,PROD0027,1,0.3,3.84,In-Store,UPI,Delivered,West
ORD003426,CUST00945,2025-12-06,PROD0095,1,0.0,9.16,Mobile App,Credit Card,Delivered,North
ORD003427,CUST00770,2026-03-19,PROD0045,2,0.0,9.33,In-Store,Credit Card,Delivered,West
ORD003428,CUST01189,2026-04-05,PROD0016,2,0.2,3.79,In-Store,Wallet,Cancelled,South
ORD003429,CUST01029,2026-07-09,PROD0104,4,0.0,19.96,Mobile App,COD,Delivered,West
ORD003430,CUST01223,2025-12-29,PROD0058,3,0.2,17.68,In-Store,Wallet,Pending,West
ORD003431,CUST01849,2026-03-09,PROD0060,2,0.3,,In-Store,Credit Card,Delivered,West
ORD003432,CUST01846,2026-03-26,PROD0029,6,0.25,9.17,Mobile App,Debit Card,Delivered,East
ORD003433,CUST01025,2026-06-19,PROD0052,6,0.2,2.65,In-Store,COD,Delivered,South
ORD003434,CUST01523,2026-05-27,PROD0097,3,0.2,,In-Store,Debit Card,Delivered,West
ORD003435,CUST00899,2025-10-16,PROD0088,2,0.15,3.03,Mobile App,Net Banking,Delivered,North
ORD003436,CUST01540,2025-09-23,PROD0112,6,0.15,24.65,In-Store,COD,Delivered,South
ORD003437,CUST01499,2025-07-29,PROD0075,5,0.0,19.52,Mobile App,Credit Card,Cancelled,North
ORD003438,CUST00578,2026-01-30,PROD0029,6,0.0,9.76,In-Store,UPI,Delivered,West
ORD003439,CUST00814,2025-12-06,PROD0063,-3,0.1,14.46,Online,Credit Card,Delivered,South
ORD003440,CUST00414,2025-11-28,PROD0055,6,0.2,22.78,In-Store,Wallet,Cancelled,East
ORD003441,CUST00366,2025-08-23,PROD0035,2,0.2,13.85,Online,Net Banking,Delivered,South
ORD003442,CUST00207,2026-04-13,PROD0048,1,0.05,4.36,In-Store,COD,Delivered,North
ORD003443,CUST00015,2026-06-12,PROD0035,1,0.0,9.47,In-Store,Wallet,Delivered,South
ORD003444,CUST01128,2026-07-02,PROD0120,4,0.3,21.08,Mobile App,Credit Card,Delivered,North
ORD003445,CUST00072,2025-11-02,PROD0025,5,0.2,16.11,In-Store,COD,Delivered,North
ORD003446,CUST00526,2026-02-28,PROD0117,1,0.25,16.27,Online,UPI,Delivered,East
ORD003447,CUST01761,2026-01-03,PROD0027,1,0.0,21.67,In-Store,UPI,Delivered,West
ORD003448,CUST00049,2026-07-22,PROD0089,5,0.2,22.35,Online,COD,Delivered,West
ORD003449,CUST00604,2026-07-02,PROD0034,4,0.0,22.99,Online,UPI,Delivered,East
ORD003450,CUST00532,05-30-2026,PROD0060,5,0.15,2.37,Online,COD,Delivered,West
ORD003451,CUST00426,2026-05-17,PROD0034,4,0.0,13.6,Online,UPI,Cancelled,South
ORD003452,CUST01196,2025-11-18,PROD0009,3,0.2,18.51,Mobile App,UPI,Delivered,North
ORD003453,CUST00156,04-19-2026,PROD0107,3,0.15,18.92,Mobile App,UPI,Delivered,West
ORD003454,CUST01597,2025-10-15,PROD0116,5,0.2,15.17,Online,Debit Card,Returned,North
ORD003455,CUST00880,2025-07-26,PROD0099,5,0.0,4.17,In-Store,Debit Card,Pending,East
ORD003456,CUST01641,2026-07-23,PROD0021,1,0.3,19.94,Mobile App,Credit Card,Delivered,North
ORD003457,CUST01676,2026-01-13,PROD0122,2,0.0,18.0,In-Store,Debit Card,Delivered,South
ORD003458,CUST01423,2025-09-07,PROD0111,4,0.0,2.15,Mobile App,Debit Card,Delivered,North
ORD003459,CUST00055,2025-09-10,PROD0055,6,0.05,,Online,Debit Card,Delivered,North
ORD003460,CUST00849,2026-03-20,PROD0064,6,0.1,4.35,Mobile App,Credit Card,Delivered,West
ORD003461,CUST00175,2025-09-01,PROD0013,5,0.25,8.44,In-Store,Debit Card,Delivered,South
ORD003462,CUST00430,2025-10-30,PROD0047,6,0.0,0.45,Online,Credit Card,Returned,South
ORD003463,CUST01472,2025-12-28,PROD0040,6,0.25,10.01,In-Store,Wallet,Cancelled,North
ORD003464,CUST01625,2026-07-30,PROD0058,6,0.1,13.75,Mobile App,COD,Delivered,West
ORD003465,CUST01333,2026-04-08,PROD0017,6,0.0,15.49,In-Store,UPI,Delivered,South
ORD003466,CUST01072,2025-08-19,PROD0056,4,0.25,,Mobile App,UPI,Delivered,West
ORD003467,CUST00517,2025-10-27,PROD0021,6,0.0,20.91,In-Store,Debit Card,Delivered,South
ORD003468,CUST00702,2026-01-18,PROD0018,1,0.1,5.39,Mobile App,COD,Pending,East
ORD003469,CUST00185,2026-03-02,PROD0057,1,0.25,3.01,In-Store,UPI,Delivered,East
ORD003470,CUST00659,08-09-2025,PROD0024,4,0.0,21.29,In-Store,Debit Card,Delivered,South
ORD003471,CUST00569,2026-05-20,PROD0094,3,0.3,3.92,In-Store,Credit Card,Delivered,East
ORD003472,CUST01889,2025-12-11,PROD0104,5,0.25,24.37,In-Store,COD,Delivered,North
ORD003473,CUST00710,2026-07-16,PROD0102,4,0.2,21.06,Mobile App,Credit Card,Delivered,West
ORD003474,CUST00256,2025-09-27,PROD0034,3,0.25,12.52,Mobile App,UPI,Delivered,West
ORD003475,CUST00714,2025-09-23,PROD0023,3,0.0,24.54,Mobile App,Wallet,Pending,South
ORD003476,CUST01147,2025-07-03,PROD0110,4,0.0,2.43,Online,Net Banking,Delivered,West
ORD003477,CUST00351,2026-05-25,PROD0005,1,0.3,7.58,Mobile App,Debit Card,Delivered,North
ORD003478,CUST00708,2025-07-03,PROD0087,5,0.0,15.96,In-Store,COD,Delivered,South
ORD003479,CUST01965,2025-07-26,PROD0075,4,0.0,8.75,Online,Debit Card,Delivered,North
ORD003480,CUST00279,2025-07-08,PROD0109,2,0.3,23.21,In-Store,COD,Delivered,South
ORD003481,CUST00346,2025-12-18,PROD0056,6,0.1,1.64,Online,Debit Card,Delivered,South
ORD003482,CUST00066,2025-12-01,PROD0002,1,0.25,13.74,Online,COD,Delivered,North
ORD003483,CUST00304,2026-03-09,PROD0038,3,0.2,14.77,In-Store,Credit Card,Delivered,East
ORD003484,CUST00734,2026-04-21,PROD0011,6,0.15,16.32,Online,Debit Card,Delivered,West
ORD003485,CUST00594,2026-01-13,PROD0074,1,0.25,6.39,In-Store,Credit Card,Delivered,West
ORD003486,CUST01706,2025-08-26,PROD0118,5,0.05,9.11,Mobile App,Wallet,Delivered,West
ORD003487,CUST00299,2025-09-03,PROD0041,5,0.0,21.09,Mobile App,Net Banking,Delivered,East
ORD003488,CUST01908,2026-03-24,PROD0088,3,0.0,4.87,Mobile App,COD,Delivered,West
ORD003489,CUST01500,2026-05-18,PROD0106,3,0.0,20.67,Mobile App,Wallet,Delivered,East
ORD003490,CUST00168,2026-06-10,PROD0101,5,0.15,14.07,Mobile App,UPI,Delivered,West
ORD003491,CUST01444,2025-07-27,PROD0096,1,0.0,19.05,Online,Debit Card,Delivered,South
ORD003492,CUST00963,2026-01-22,PROD0023,3,0.0,17.84,Online,UPI,Delivered,East
ORD003493,CUST00889,2026-07-21,PROD0054,3,0.3,5.19,Online,Credit Card,Pending,East
ORD003494,CUST00623,2026-06-07,PROD0019,4,0.0,14.22,Online,Credit Card,Cancelled,East
ORD003495,CUST00792,2026-05-10,PROD0042,6,0.0,21.69,Mobile App,Net Banking,Delivered,West
ORD003496,CUST00571,2025-10-14,PROD0029,6,0.1,10.8,Online,Debit Card,Cancelled,East
ORD003497,CUST00240,2025-07-12,PROD0106,0,0.3,24.16,Online,Credit Card,Returned,South
ORD003498,CUST00712,2026-04-11,PROD0099,3,0.05,11.31,In-Store,Net Banking,Cancelled,East
ORD003499,CUST01187,2025-08-11,PROD0063,5,0.3,3.57,Mobile App,Wallet,Delivered,East
ORD003500,CUST00821,2025-08-03,PROD0075,5,0.1,9.74,Mobile App,Credit Card,Returned,South
ORD003501,CUST00581,2025-11-16,PROD0079,6,0.05,,In-Store,Credit Card,Delivered,North
ORD003502,CUST00192,2025-07-18,PROD0078,4,0.2,7.99,Mobile App,Wallet,Delivered,South
ORD003503,CUST00789,2025-08-13,PROD0037,5,0.0,21.7,Online,Wallet,Delivered,North
ORD003504,CUST00882,2026-02-14,PROD0036,3,0.0,22.03,Online,Net Banking,Delivered,West
ORD003505,CUST00037,2026-02-15,PROD0103,5,0.2,8.75,In-Store,Net Banking,Delivered,North
ORD003506,CUST00725,2026-04-03,PROD0089,2,0.1,2.08,In-Store,Wallet,Delivered,South
ORD003507,CUST01157,2025-08-13,PROD0032,6,0.15,18.11,In-Store,COD,Pending,North
ORD003508,CUST00015,2025-09-14,PROD0061,4,0.3,7.79,Mobile App,Wallet,Delivered,West
ORD003509,CUST00082,2026-06-26,PROD0081,2,0.0,19.57,Online,Credit Card,Delivered,North
ORD003510,CUST01880,2026-02-23,PROD0068,2,0.0,11.07,Mobile App,Credit Card,Delivered,North
ORD003511,CUST01118,2025-09-23,PROD0004,4,0.15,12.13,In-Store,Net Banking,Cancelled,East
ORD003512,CUST01782,2025-09-03,PROD0085,4,0.0,19.45,Online,UPI,Delivered,West
ORD003513,CUST01117,2025-12-09,PROD0039,2,0.1,9.56,In-Store,Net Banking,Delivered,East
ORD003514,CUST00137,2025-08-14,PROD0107,1,0.0,11.08,Mobile App,Wallet,Delivered,North
ORD003515,CUST01523,2025-12-19,PROD0119,6,0.2,9.4,In-Store,Debit Card,Cancelled,West
ORD003516,CUST02000,2025-12-26,PROD0114,5,0.05,9.18,Mobile App,Credit Card,Delivered,West
ORD003517,CUST01320,2026-01-16,PROD0039,4,0.0,13.15,Online,Credit Card,Pending,South
ORD003518,CUST01887,2025-08-23,PROD0116,3,0.25,,In-Store,Net Banking,Delivered,South
ORD003519,CUST00893,2025-11-20,PROD0029,1,0.25,9.04,In-Store,Credit Card,Delivered,West
ORD003520,CUST01565,2026-07-12,PROD0100,1,0.0,13.11,In-Store,COD,Delivered,South
ORD003521,CUST00854,2025-12-31,PROD0044,-1,0.25,16.77,In-Store,Net Banking,Delivered,South
ORD003522,CUST00533,2025-09-04,PROD0121,4,0.15,6.74,Online,COD,Returned,North
ORD003523,CUST01737,2025-08-12,PROD0017,5,0.05,6.94,Mobile App,Wallet,Returned,North
ORD003524,CUST01781,2025-09-24,PROD0093,6,0.1,23.34,In-Store,COD,Delivered,North
ORD003525,CUST01557,2026-02-18,PROD0010,6,0.05,18.09,In-Store,COD,Delivered,South
ORD003526,CUST00696,2025-12-13,PROD0025,2,0.3,14.43,Mobile App,Credit Card,Delivered,East
ORD003527,CUST00227,2026-04-04,PROD0045,2,0.1,16.19,Online,Wallet,Returned,West
ORD003528,CUST00398,2025-11-07,PROD0084,5,0.0,0.73,Mobile App,Debit Card,Delivered,South
ORD003529,CUST01052,2025-09-06,PROD0006,4,0.3,15.45,In-Store,Credit Card,Delivered,South
ORD003530,CUST01687,2025-08-12,PROD0087,3,0.1,12.74,Online,Debit Card,Pending,East
ORD003531,CUST01751,2025-08-21,PROD0084,5,0.05,13.64,Online,COD,Delivered,North
ORD003532,CUST01808,2026-04-30,PROD0061,3,0.15,8.99,In-Store,Wallet,Delivered,West
ORD003533,CUST00252,2025-09-16,PROD0096,4,0.0,2.04,Online,Credit Card,Delivered,East
ORD003534,CUST00706,2026-06-19,PROD0111,6,0.25,4.83,Mobile App,Wallet,Pending,South
ORD003535,CUST01983,2025-07-03,PROD0058,2,0.0,23.77,Online,COD,Pending,East
ORD003536,CUST01662,2025-10-25,PROD0077,6,0.15,10.22,Mobile App,Net Banking,Delivered,South
ORD003537,CUST01730,2025-08-03,PROD0002,3,0.0,11.67,Mobile App,Wallet,Delivered,North
ORD003538,CUST01949,2026-02-01,PROD0092,4,0.0,1.32,Mobile App,Credit Card,Delivered,North
ORD003539,CUST00160,2026-03-13,PROD0006,6,0.05,0.94,Mobile App,Credit Card,Delivered,East
ORD003540,CUST00698,2026-01-17,PROD0106,3,0.0,17.93,In-Store,COD,Delivered,West
ORD003541,CUST01405,2026-06-29,PROD0082,1,0.15,13.45,Online,Debit Card,Delivered,South
ORD003542,CUST00440,2026-04-20,PROD0024,6,0.0,12.72,In-Store,UPI,Delivered,North
ORD003543,CUST00969,2026-03-09,PROD0102,4,0.2,6.08,In-Store,UPI,Delivered,East
ORD003544,CUST01562,2026-05-02,PROD0010,5,0.1,18.62,Online,Wallet,Delivered,East
ORD003545,CUST00832,2026-06-16,PROD0005,4,0.0,4.21,Mobile App,Net Banking,Delivered,West
ORD003546,CUST01317,2026-04-05,PROD0092,1,0.0,4.75,In-Store,Wallet,Delivered,East
ORD003547,CUST00728,2025-11-20,PROD0101,6,0.3,11.52,Mobile App,COD,Delivered,East
ORD003548,CUST00754,2025-12-02,PROD0060,1,0.0,7.16,Online,Net Banking,Delivered,North
ORD003549,CUST01617,2025-11-09,PROD0075,6,0.0,6.19,Online,UPI,Delivered,South
ORD003550,CUST00271,2026-02-11,PROD0028,3,0.0,16.13,Mobile App,Net Banking,Delivered,East
ORD003551,CUST01594,2026-01-04,PROD0015,6,0.15,16.27,Online,COD,Delivered,North
ORD003552,CUST01271,2026-01-28,PROD0087,4,0.05,20.61,In-Store,Net Banking,Delivered,South
ORD003553,CUST01940,2025-11-08,PROD0122,4,0.25,10.44,Online,Net Banking,Delivered,North
ORD003554,CUST00324,2026-07-25,PROD0067,6,0.05,1.83,Mobile App,Net Banking,Cancelled,South
ORD003555,CUST01308,2026-07-06,PROD0121,4,0.3,6.84,In-Store,UPI,Delivered,North
ORD003556,CUST00273,2026-01-17,PROD0059,3,0.0,24.5,Mobile App,UPI,Delivered,West
ORD003557,CUST01794,2025-09-21,PROD0092,6,0.0,14.91,Online,UPI,Delivered,North
ORD003558,CUST01733,2025-12-04,PROD0110,3,0.15,17.74,In-Store,Net Banking,Delivered,East
ORD003559,CUST00500,2025-10-13,PROD0070,1,0.2,0.18,In-Store,UPI,Delivered,East
ORD003560,CUST01995,2025-07-02,PROD0088,6,0.0,12.96,Mobile App,Wallet,Pending,East
ORD003561,CUST01795,2026-04-13,PROD0078,1,0.0,0.94,Online,Credit Card,Delivered,South
ORD003562,CUST00082,2025-07-13,PROD0022,6,0.0,14.23,Mobile App,UPI,Returned,West
ORD003563,CUST00413,2026-02-04,PROD0090,5,0.2,23.02,Mobile App,Debit Card,Delivered,West
ORD003564,CUST01226,2026-06-28,PROD0121,3,0.0,24.21,Mobile App,COD,Delivered,East
ORD003565,CUST01699,2026-06-19,PROD0077,5,0.0,13.51,In-Store,Net Banking,Delivered,North
ORD003566,CUST00332,2025-09-11,PROD0044,3,0.05,11.46,Online,UPI,Delivered,South
ORD003567,CUST00873,2026-02-07,PROD0061,4,0.05,23.63,Mobile App,UPI,Returned,East
ORD003568,CUST00245,0000-00-00,PROD0010,6,0.3,16.84,Mobile App,Wallet,Delivered,East
ORD003569,CUST00466,2026-07-22,PROD0021,2,0.15,1.62,Online,COD,Cancelled,East
ORD003570,CUST00029,2025-12-28,PROD0046,2,0.1,11.64,Mobile App,Debit Card,Delivered,North
ORD003571,CUST01188,2026-02-22,PROD0020,5,0.05,6.01,Mobile App,Net Banking,Delivered,West
ORD003572,CUST01390,2026-01-15,PROD0044,5,0.0,11.75,Mobile App,Debit Card,Delivered,East
ORD003573,CUST00871,2025-12-07,PROD0014,1,0.05,11.39,In-Store,Credit Card,Delivered,South
ORD003574,CUST01445,2026-05-31,PROD0018,4,0.25,14.55,Online,Credit Card,Returned,East
ORD003575,CUST00907,2025-07-28,PROD0073,5,0.0,8.92,Mobile App,Debit Card,Delivered,West
ORD003576,CUST01041,2026-02-28,PROD0048,5,0.0,4.11,Mobile App,Credit Card,Returned,North
ORD003577,CUST00916,2026-07-15,PROD0067,3,0.1,12.59,In-Store,Wallet,Delivered,North
ORD003578,CUST01859,2026-07-29,PROD0101,1,0.3,20.76,Mobile App,COD,Delivered,East
ORD003579,CUST00235,2025-08-09,PROD0120,4,0.0,16.6,Mobile App,Debit Card,Delivered,North
ORD003580,CUST00979,2026-05-18,PROD0109,5,0.0,8.46,In-Store,Wallet,Delivered,North
ORD003581,CUST01851,2026-05-16,PROD0041,5,0.0,23.39,Mobile App,Net Banking,Delivered,East
ORD003582,CUST00888,2025-09-09,PROD0044,4,0.25,22.81,Online,COD,Delivered,West
ORD003583,CUST00908,2026-07-12,PROD0013,4,0.2,5.23,In-Store,UPI,Delivered,North
ORD003584,CUST00756,2026-05-31,PROD0076,1,0.2,0.99,In-Store,Debit Card,Delivered,West
ORD003585,CUST00834,2025-08-30,PROD0082,4,0.3,18.53,Online,UPI,Delivered,South
ORD003586,CUST01348,2025-09-27,PROD0119,1,0.0,,Mobile App,Net Banking,Delivered,North
ORD003587,CUST01519,2025-11-15,PROD0017,1,0.0,24.2,Online,Credit Card,Delivered,East
ORD003588,CUST01165,2026-02-25,PROD0056,5,0.15,22.25,Online,Net Banking,Returned,East
ORD003589,CUST00660,2025-09-05,PROD0103,5,0.0,15.01,Mobile App,Net Banking,Delivered,West
ORD003590,CUST00945,07-19-2026,PROD0067,1,0.0,13.25,Mobile App,UPI,Delivered,South
ORD003591,CUST01391,2026-01-26,PROD0060,2,0.0,0.7,Online,Debit Card,Delivered,North
ORD003592,CUST01282,2026-05-19,PROD0017,6,0.2,6.17,Online,COD,Delivered,South
ORD003593,CUST01475,2026-04-19,PROD0120,2,0.05,11.49,Mobile App,Wallet,Delivered,North
ORD003594,CUST00567,2026-03-18,PROD0045,6,0.1,15.71,Online,Net Banking,Delivered,East
ORD003595,CUST01955,2025-07-24,PROD0066,5,0.0,13.93,Mobile App,UPI,Delivered,North
ORD003596,CUST00860,2025-09-09,PROD0089,0,0.25,18.57,Online,Wallet,Delivered,East
ORD003597,CUST00938,2026-05-13,PROD0077,1,0.1,6.99,Online,UPI,Delivered,East
ORD003598,CUST01307,2025-08-11,PROD0003,4,0.0,14.12,In-Store,Credit Card,Returned,South
ORD003599,CUST01304,2025-11-05,PROD0023,2,0.0,,Mobile App,COD,Delivered,West
ORD003600,CUST01294,2026-05-23,PROD0041,5,0.1,10.34,Online,Credit Card,Delivered,South
ORD003601,CUST01277,2025-10-01,PROD0003,1,0.3,18.75,Online,UPI,Cancelled,South
ORD003602,CUST00625,2025-09-28,PROD0034,2,0.25,17.34,Online,UPI,Delivered,West
ORD003603,CUST01113,2025-07-30,PROD0075,5,0.0,24.77,Mobile App,Net Banking,Delivered,South
ORD003604,CUST01924,2026-06-09,PROD0094,6,0.0,6.95,In-Store,COD,Delivered,West
ORD003605,CUST00193,2025-08-31,PROD0099,5,0.0,12.45,Mobile App,COD,Delivered,North
ORD003606,CUST01395,2025-10-31,PROD0110,4,0.15,8.24,Online,Credit Card,Delivered,East
ORD003607,CUST00058,2026-06-04,PROD0092,3,0.0,11.02,Online,UPI,Pending,West
ORD003608,CUST01762,2025-11-12,PROD0058,2,0.15,21.42,Online,Credit Card,Delivered,East
ORD003609,CUST00897,2026-03-21,PROD0108,3,0.3,17.11,In-Store,Debit Card,Delivered,North
ORD003610,CUST01602,2026-07-20,PROD0071,1,0.0,22.06,Online,Credit Card,Delivered,West
ORD003611,CUST00745,2026-03-07,PROD0065,4,0.2,5.09,In-Store,Net Banking,Delivered,West
